ID	meandiff	sterr	pval	qval	struczero	method
96e8d503a1148ba899683ec5ab9b05d9	NA	NA	NA	NA	NA	ANCOM
9c7970c0800382fbe01230164e6149fb	NA	NA	NA	NA	NA	ANCOM
d9b3a569d44a34c6a764a5a298219d08	NA	NA	NA	NA	NA	ANCOM
c10027370c67bc9ee9b945c53d20ab5c	NA	NA	NA	NA	NA	ANCOM
481b5086d4014f57b2ff1517825ee7d1	NA	NA	NA	NA	NA	ANCOM
efef4e897400bf9054e9c2a7eda09a78	NA	NA	NA	NA	NA	ANCOM
c2cf452e2e4b142723e0654f167ee870	NA	NA	NA	NA	NA	ANCOM
77d225e6605a71a9a33a9aeb33bdb890	NA	NA	NA	NA	NA	ANCOM
fe69850846e2271a5906e8d2d8c09040	NA	NA	NA	NA	NA	ANCOM
fe1557e7eea603d3e9a1356de4c894f1	NA	NA	NA	NA	NA	ANCOM
76dc3809d214159c017b2f987364f7e0	NA	NA	NA	NA	NA	ANCOM
79211df1215da97e2f8277d6b2222fe2	NA	NA	NA	NA	NA	ANCOM
d40cb52e5d7086fee99ae0907fd334f9	NA	NA	NA	NA	NA	ANCOM
3d6595ba0dd3b1779363e84e947fc1c4	NA	NA	NA	NA	NA	ANCOM
369977194325fa77afd733d37c92c63d	NA	NA	NA	NA	NA	ANCOM
e5c7942ab79294bf4c19761c8bbbf920	NA	NA	NA	NA	NA	ANCOM
9bfd7d6705ff77f170d74bd7d21e15c7	NA	NA	NA	NA	NA	ANCOM
8886b2b13e2ddffa6f24c3ba02bde095	NA	NA	NA	NA	NA	ANCOM
4bdc300e2a73d2456d8f5f301cd79b24	NA	NA	NA	NA	NA	ANCOM
9880373d82d00984bcfd9dddced13e34	NA	NA	NA	NA	NA	ANCOM
78974ea98df25e5c1ba04801cfcee414	NA	NA	NA	NA	NA	ANCOM
0c0cca5bec99fb78e2bb61c3935b025d	NA	NA	NA	NA	NA	ANCOM
299a98fef4b37a7f125b41049760c6d7	NA	NA	NA	NA	NA	ANCOM
2b59d468bbdb1f86c22fcebd61f5d5cb	NA	NA	NA	NA	NA	ANCOM
a692aae1c416358d582103d64b3774f2	NA	NA	NA	NA	NA	ANCOM
1a3bb25b7d08acf0c021cca6623e477e	NA	NA	NA	NA	NA	ANCOM
cf16828665dee40dfa4b6bade4cf21ef	NA	NA	NA	NA	NA	ANCOM
da513503b2ff56009fc8a578c819ebcb	NA	NA	NA	NA	NA	ANCOM
22c4ee4deafd2a50e123031f9e973ddd	NA	NA	NA	NA	NA	ANCOM
ea16290abb78a15048ba32ff78200ec5	NA	NA	NA	NA	NA	ANCOM
9c1d747424d14efaa95f8e742a4cdf37	NA	NA	NA	NA	NA	ANCOM
1cc1bac06496093e1f4903bb981b67a4	NA	NA	NA	NA	NA	ANCOM
22358af799b12718b2413db582b1a6af	NA	NA	NA	NA	NA	ANCOM
bc1d8d569b4547c1c5c74417dca42c12	NA	NA	NA	NA	NA	ANCOM
539265e101086f2e7d8aa51c05152c1b	NA	NA	NA	NA	NA	ANCOM
542b8274cc0abe38ef023b02b57dbf9b	NA	NA	NA	NA	NA	ANCOM
30526a7a4d826edd9b043b56bd8e847a	NA	NA	NA	NA	NA	ANCOM
fd6ff46f1b85f9ed17f80fe98868119c	NA	NA	NA	NA	NA	ANCOM
0c5de29041b1bcfe2010ba9bde32f320	NA	NA	NA	NA	NA	ANCOM
2b3c915c3bce80b053b118bfac9819c6	NA	NA	NA	NA	NA	ANCOM
e71fb4db708f786a39f0bf2bd9b6e50b	NA	NA	NA	NA	NA	ANCOM
62da65200185b257193a5e6d38677242	NA	NA	NA	NA	NA	ANCOM
0df685ffc0887a530be9364c346bad5e	NA	NA	NA	NA	NA	ANCOM
ccba5d69de041201ee8e163c1c4b23bb	NA	NA	NA	NA	NA	ANCOM
da230b788ed11070ab619cf95eec6577	NA	NA	NA	NA	NA	ANCOM
bd26e97e57ceb47cf6ab7d5b5e947f62	NA	NA	NA	NA	NA	ANCOM
f5a2b8967fd8d135803af8c0601cd4e0	NA	NA	NA	NA	NA	ANCOM
92e7c471bf50233a39a459ff5b204b3e	NA	NA	NA	NA	NA	ANCOM
526fa77d5328b0a41df33317dfe135e2	NA	NA	NA	NA	NA	ANCOM
071be45c44bec0f49b498f73b15dd3d2	NA	NA	NA	NA	NA	ANCOM
3d0a205de99f5295bc4b374649c57575	NA	NA	NA	NA	NA	ANCOM
c1f96ac17ac6c32cbf88341fce4c8d9d	NA	NA	NA	NA	NA	ANCOM
5ae8bbf464d292ab3b75086ef4ff2fb1	NA	NA	NA	NA	NA	ANCOM
2130ca17584e2024351e25847b07de48	NA	NA	NA	NA	NA	ANCOM
4a8dbbec00787fa2cc2ee08274f8ce4c	NA	NA	NA	NA	NA	ANCOM
b47360a961b32fd49a797faf00c4d3de	NA	NA	NA	NA	NA	ANCOM
ee121b5310faf3d1c9e119e3ac6048ba	NA	NA	NA	NA	NA	ANCOM
9b05f9d3b68356c051503c00d6b3d333	NA	NA	NA	NA	NA	ANCOM
9e58e4736ae679b38ae8de9b3fc3d7ee	NA	NA	NA	NA	NA	ANCOM
f9fd90420aaf24633adee0901df06f08	NA	NA	NA	NA	NA	ANCOM
b6d488bfbf30ff5ee3e75bbefccb6032	NA	NA	NA	NA	NA	ANCOM
983cf9a4e7016105283f24743d919f25	NA	NA	NA	NA	NA	ANCOM
fb4b6d91dda35da5c766e6747c71efdb	NA	NA	NA	NA	NA	ANCOM
175a157b503cdbac0149f491726d55a0	NA	NA	NA	NA	NA	ANCOM
5e317160f53054af730b0a3123e7e9b6	NA	NA	NA	NA	NA	ANCOM
0ef57e8afd9085d240cb5ca96d3578ad	NA	NA	NA	NA	NA	ANCOM
adba26ac34bc5a82de3fd3fb5efbd33e	NA	NA	NA	NA	NA	ANCOM
60ae902a3e046edce4cc5f9cc1ac73ea	NA	NA	NA	NA	NA	ANCOM
af7a6845c73f4a26d0abf34aef9a2a64	NA	NA	NA	NA	NA	ANCOM
7d2ea1f51c60d58d0660446d4774a59a	NA	NA	NA	NA	NA	ANCOM
d75885b537a312c667e41d5afe3bee27	NA	NA	NA	NA	NA	ANCOM
faef5307d71a48c6d6d40336c90c8d60	NA	NA	NA	NA	NA	ANCOM
f9714344beb252703d97bed4752ae788	NA	NA	NA	NA	NA	ANCOM
399dce84cd757a93a8527510b06e307a	NA	NA	NA	NA	NA	ANCOM
c1c7dac2c6665e89f90cda95c53e086e	NA	NA	NA	NA	NA	ANCOM
2bf8231073721bfc54aa8ebeb6912a20	NA	NA	NA	NA	NA	ANCOM
18ff3ee57c402652b7156ed14071d0ab	NA	NA	NA	NA	NA	ANCOM
7f088cac1fcdba8c0195c47096264049	NA	NA	NA	NA	NA	ANCOM
b0155a887805143545218ffe760eda06	NA	NA	NA	NA	NA	ANCOM
a4bbfb428c8d35739d668a60656037fc	NA	NA	NA	NA	NA	ANCOM
ea4f3d7471d698fb962e28a5f213caf2	NA	NA	NA	NA	NA	ANCOM
ee0d28cca895e4a213be07178c2fefba	NA	NA	NA	NA	NA	ANCOM
211d2dbbc4c623c2e960bb29d37d40fa	NA	NA	NA	NA	NA	ANCOM
1c9a25f511df933eb3476dbbbb46a199	NA	NA	NA	NA	NA	ANCOM
db7d937668dd436e5a4c657b8cd5329f	NA	NA	NA	NA	NA	ANCOM
344a99c4890ae9d218c68b7173d0389c	NA	NA	NA	NA	NA	ANCOM
348be596f79f125aafbe95efa903cbd9	NA	NA	NA	NA	NA	ANCOM
9e6878f45a5eb2ea642bc92e840afdf7	NA	NA	NA	NA	NA	ANCOM
6915ce702b5bac12f5018e69a2bca72e	NA	NA	NA	NA	NA	ANCOM
ee297847e00487e7f148dc495efc4ebe	NA	NA	NA	NA	NA	ANCOM
68c4c822540f83dfe06bbc19f708d882	NA	NA	NA	NA	NA	ANCOM
1eff341aa2b49ec383d0a118f73f9cb6	NA	NA	NA	NA	NA	ANCOM
d61038bd0af574cc1fb1f9ecef204bbf	NA	NA	NA	NA	NA	ANCOM
a4e3412f19bae543184b7ee353711e30	NA	NA	NA	NA	NA	ANCOM
3e0f023636975b57382d70fe0a52bf1e	NA	NA	NA	NA	NA	ANCOM
7f6f04cff14b6c730f64324e546e2d6b	NA	NA	NA	NA	NA	ANCOM
7ff01134216b54c40a3d44f59c565338	NA	NA	NA	NA	NA	ANCOM
45c35d69f417bd7d4cbe61dd5a0f083e	NA	NA	NA	NA	NA	ANCOM
149b57f90ba9fdc1aa38b84570147bd9	NA	NA	NA	NA	NA	ANCOM
efd61c8a200b0dfb04999c1cbc4a509f	NA	NA	NA	NA	NA	ANCOM
5f3b8380fd0ae0e537a43b002c4e7a67	NA	NA	NA	NA	NA	ANCOM
38bad4cf4a320d649be0d854b3cf98be	NA	NA	NA	NA	NA	ANCOM
6a7a5b8592e878c6065ab49055907e1a	NA	NA	NA	NA	NA	ANCOM
0fa5da88bc26c3d497597b2ecbf33634	NA	NA	NA	NA	NA	ANCOM
8b268033f40f7b9e9f0a33d71e9c1936	NA	NA	NA	NA	NA	ANCOM
99bf847cdf4b42889ec796b79dff8c25	NA	NA	NA	NA	NA	ANCOM
b5f3ca43eee20152738a029642f31149	NA	NA	NA	NA	NA	ANCOM
a992aa1cc0c433a9e86e33cbc0489c4b	NA	NA	NA	NA	NA	ANCOM
c50d9f53af04313b5497bb9c55275c7c	NA	NA	NA	NA	NA	ANCOM
7815ca3b2d75f9ff6a3589a9dea5b8c6	NA	NA	NA	NA	NA	ANCOM
4f59249301b989a2e45240235f71f3d2	NA	NA	NA	NA	NA	ANCOM
825f13155fdb6aff8a51b2e23783d436	NA	NA	NA	NA	NA	ANCOM
3595b98686ee678c017f6a39f2ba8e7e	NA	NA	NA	NA	NA	ANCOM
b7b6c3fd8f90372ec9ab4e7bd7df8507	NA	NA	NA	NA	NA	ANCOM
b18075a005d898e4fefada059d7e1684	NA	NA	NA	NA	NA	ANCOM
d8fc54bcadbf7fcc5cd3d7c2bf678f8f	NA	NA	NA	NA	NA	ANCOM
b77627ad049c7569beb5e5bb351b9a50	NA	NA	NA	NA	NA	ANCOM
645108570a0870b22f3289c5b82bf22e	NA	NA	NA	NA	NA	ANCOM
d3ab276830b02edd6977f850f0ef8caa	NA	NA	NA	NA	NA	ANCOM
5507ca21e75b9dee479d164ae91bf887	NA	NA	NA	NA	NA	ANCOM
890b0fb43b36350b30ca02829f3e91ad	NA	NA	NA	NA	NA	ANCOM
93dc6bb121df4cf4164c024ac00012b4	NA	NA	NA	NA	NA	ANCOM
b88919456fa9bc9afe13c91708403a1b	NA	NA	NA	NA	NA	ANCOM
317082b6c8a20c520c8e26de3ce89caa	NA	NA	NA	NA	NA	ANCOM
5ae1f1acc18efc7823c3415d779b0385	NA	NA	NA	NA	NA	ANCOM
116156fee4dfb6a544121c9b98a23c74	1.788	0.882	0.043	0.305	No	ANCOM
2ffde79d725e60b058bde836132af683	1.500	0.000	0.000	0.000	Yes	ANCOM
4be810915c915c3f6f34bb4fedab9ad0	1.385	0.772	0.073	0.315	No	ANCOM
b53ede99325c8616840fa8e938464d7e	0.928	0.467	0.047	0.305	No	ANCOM
8888c9b2d3933081f63651b9bfdbe480	0.863	0.544	0.113	0.366	No	ANCOM
78e3be9fa222d3a314799a1a883f6b66	0.813	0.000	0.000	0.000	Yes	ANCOM
3123b5aa3c0f158260f64b2832af8167	0.533	0.000	0.000	0.000	Yes	ANCOM
2ea15125b3c28f70f4e9b2011fb1b32e	0.481	0.000	0.000	0.000	Yes	ANCOM
abb48f98cc76cbfd884b85cb99cf2af1	0.385	0.000	0.000	0.000	Yes	ANCOM
8d3e983e728259a88863f948e5dbe94b	0.298	0.465	0.522	0.944	No	ANCOM
f7b11f46a4c69e77e82476e16e9df760	0.150	0.795	0.851	0.944	No	ANCOM
4673065a2d04c05374a89d2cfdcf68c2	0.100	0.378	0.791	0.944	No	ANCOM
17211eba768f47a1041935f3ee102e20	0.052	0.365	0.887	0.944	No	ANCOM
643e1fe5e4374e56b15854c0ab8bd517	0.031	0.443	0.944	0.944	No	ANCOM
8c6d27c2bc40b12979bd9d5544237b81	0.000	0.000	0.000	0.000	Yes	ANCOM
08d77d3861ee0c24205b9a999144495f	0.000	0.000	0.000	0.000	Yes	ANCOM
579e5bbf5706c28209744c33484c4b8c	0.000	0.000	0.000	0.000	Yes	ANCOM
a158cb84cd379842d99cf6726247efcd	0.000	0.000	0.000	0.000	Yes	ANCOM
97e3be015d0ad3c9c56ccbd57f9c0feb	0.000	0.000	0.000	0.000	Yes	ANCOM
bdf8ede33b2c7001840621a6f72229dd	-0.059	0.450	0.895	0.944	No	ANCOM
135cd9f50ac1631b9e504edeb830d683	-0.125	0.336	0.709	0.944	No	ANCOM
872b2757f7ef15b1ef26b3f9936bcf31	-0.356	0.402	0.376	0.815	No	ANCOM
ca8c1cc094272e70ff21f563a2af81c3	-0.744	0.000	0.000	0.000	Yes	ANCOM
e3eb7f52eef0ad7aec4db88af12eb3cd	-0.947	0.800	0.237	0.616	No	ANCOM
5bf5a35fbf5c2c129b31a4aaa02679bd	-1.025	0.000	0.000	0.000	Yes	ANCOM
fd7880a6988b84aaaf0c433708c2efa6	-1.193	0.000	0.000	0.000	Yes	ANCOM
